1139:377:4:"2000-11-22 08:29:17"
2978:750:5:"2000-10-08 02:33:57"
4171:921:4:"2000-08-03 22:18:32"
3750:2986:1:"2000-08-13 03:03:12"
3017:1343:3:"2000-10-02 19:22:53"
2254:2366:3:"2000-11-19 01:31:25"
3134:2692:4:"2000-09-16 07:48:09"
818:1356:3:"2000-11-28 05:14:35"
1019:1753:1:"2002-02-08 20:28:32"
5404:2359:3:"2000-06-07 04:30:13"
2063:1792:1:"2000-11-19 20:53:09"
1248:3104:4:"2000-12-01 00:00:40"
372:1777:5:"2000-12-11 16:29:20"
5277:1093:3:"2000-06-23 19:42:45"
4386:1321:5:"2000-08-02 17:54:12"
2131:2288:5:"2001-07-01 21:10:28"
2544:1914:3:"2002-03-29 23:33:31"
1598:546:1:"2000-11-20 16:48:14"
5412:3185:5:"2000-12-10 06:44:43"
4796:2124:4:"2000-07-07 18:27:37"
2916:1965:5:"2000-10-17 01:02:20"
4235:1233:4:"2000-08-03 15:54:16"
5539:1228:5:"2000-12-24 03:34:06"
5282:1884:4:"2000-06-16 17:08:59"
442:3247:4:"2001-01-05 23:14:31"
4094:3408:4:"2001-01-21 21:33:05"
466:2342:3:"2000-12-07 23:08:43"
929:1769:3:"2000-11-25 23:22:42"
3280:2803:1:"2001-02-15 19:09:50"
2779:2300:5:"2000-10-31 21:08:52"
5788:1614:3:"2000-05-12 07:29:48"
1434:1588:1:"2000-11-20 23:51:54"
830:3700:3:"2000-11-28 00:40:41"
2457:2989:4:"2000-11-14 06:34:12"
1354:1620:2:"2000-11-29 01:31:24"
5759:3334:4:"2000-05-29 02:09:38"
4212:480:3:"2000-08-03 18:26:12"
5795:2808:1:"2000-05-12 17:28:51"
1879:2000:5:"2000-11-20 06:08:01"
235:1732:5:"2000-12-14 06:08:28"
3518:915:5:"2001-08-13 22:36:37"
981:908:4:"2000-12-07 17:24:20"
936:2335:3:"2000-11-26 20:57:54"
4041:3608:4:"2000-08-05 22:02:34"
385:73:5:"2000-12-11 22:36:34"
1303:1302:3:"2000-11-23 08:04:21"
877:2841:3:"2000-11-26 22:27:48"
1150:3370:2:"2000-11-22 06:29:00"
4610:3438:2:"2001-03-17 21:14:17"
2581:2348:2:"2000-11-10 21:39:18"
3458:1682:5:"2000-08-25 19:03:18"
4161:2153:1:"2000-08-04 00:25:04"
5858:2125:2:"2000-05-07 18:35:24"
4310:736:3:"2000-08-04 03:06:21"
2231:919:5:"2000-11-19 05:06:40"
5225:231:2:"2000-06-20 18:50:27"
1227:3148:4:"2000-12-15 19:35:12"
2546:3350:3:"2000-11-12 15:59:30"
3626:3692:2:"2000-08-18 15:23:55"
5722:2243:4:"2000-05-16 20:36:02"
5457:1391:3:"2000-06-02 04:33:55"
3054:1617:5:"2000-10-03 18:31:44"
1941:1389:3:"2000-11-22 01:06:24"
247:3420:5:"2000-12-13 18:19:06"
5995:908:4:"2000-04-27 19:04:50"
3665:2857:4:"2000-11-11 01:38:51"
1805:1704:5:"2000-11-20 23:29:06"
3475:1500:4:"2000-12-02 18:10:33"
3012:512:1:"2000-10-02 20:46:10"
3364:223:3:"2000-08-30 23:19:29"
2232:1035:4:"2001-01-01 14:32:23"
3378:923:4:"2000-08-31 23:01:06"
2756:1580:4:"2000-11-02 20:19:17"
5300:3338:5:"2000-06-20 05:54:05"
6000:2665:3:"2000-04-28 03:05:41"
5011:1375:4:"2000-07-03 03:19:40"
617:3578:4:"2000-12-03 00:56:07"
921:2872:4:"2000-11-26 03:07:33"
1880:2259:3:"2000-11-28 03:32:37"
1087:180:1:"2000-11-23 00:23:14"
2484:2463:2:"2000-11-13 22:15:18"
225:3253:2:"2000-12-14 23:06:11"
528:733:4:"2001-01-21 01:51:45"
3526:1729:4:"2000-08-30 08:15:12"
5722:3556:4:"2000-12-19 18:18:10"
2515:3148:4:"2000-11-13 00:09:19"
3806:2781:4:"2000-08-11 05:53:32"
1693:1262:4:"2000-11-20 09:35:51"
4048:609:3:"2000-08-05 20:26:28"
546:1923:4:"2000-12-06 03:17:25"
1943:2728:4:"2000-12-02 06:15:55"
3270:2329:2:"2000-09-06 01:51:16"
1967:2336:3:"2000-11-22 16:35:51"
4922:2678:4:"2000-07-04 01:44:07"
5329:1347:4:"2000-06-14 21:44:48"
5691:1377:3:"2000-05-17 23:39:59"
2350:1894:3:"2000-12-06 23:47:56"
3054:3897:4:"2000-10-03 17:32:47"
777:3809:3:"2000-11-28 20:05:58"
5627:1391:1:"2000-05-23 02:37:48"
5179:733:3:"2000-06-24 02:46:06"
4543:597:3:"2000-09-08 06:46:48"
3503:318:5:"2001-11-11 02:21:59"
659:3791:5:"2000-12-01 18:06:22"
5875:70:5:"2000-05-06 00:27:55"
1947:593:5:"2000-11-20 04:12:28"
413:3347:5:"2000-12-08 15:58:15"
4364:1580:5:"2000-08-02 04:43:54"
3664:2485:2:"2000-08-16 07:32:28"
4715:344:4:"2000-07-13 19:14:59"
1066:916:4:"2000-11-23 03:25:58"
1641:2982:1:"2000-11-20 11:04:39"
1297:1089:5:"2000-11-24 23:11:24"
4042:2858:5:"2000-08-05 21:08:36"
438:1274:5:"2000-12-08 05:25:15"
1628:3347:4:"2001-01-06 12:45:24"
2796:457:3:"2000-10-30 06:05:56"
3951:1017:3:"2000-08-07 22:20:22"
1722:426:5:"2000-11-20 08:49:16"
5368:924:5:"2000-06-08 22:35:02"
5464:1132:5:"2000-06-02 00:50:29"
4022:2917:4:"2000-08-06 03:10:08"
2271:3543:4:"2000-11-18 20:35:15"
175:509:4:"2000-12-18 05:57:25"
1509:170:2:"2000-11-21 19:50:12"
956:1446:4:"2000-11-25 06:32:22"
3143:2108:5:"2000-09-21 01:30:55"
4967:1645:5:"2000-07-03 10:17:20"
4169:3302:3:"2000-09-13 00:36:58"
5313:3678:4:"2000-06-13 20:20:28"
3513:2405:1:"2000-08-22 22:16:35"
3693:1135:4:"2000-08-15 18:17:13"
696:2427:3:"2000-11-30 06:51:46"
2131:292:3:"2000-11-19 15:47:50"
5548:1498:3:"2000-05-28 04:38:48"
2403:3104:4:"2000-11-15 04:44:20"
1746:1111:5:"2000-11-21 23:28:26"
3934:3031:2:"2000-08-08 06:18:59"
218:3893:5:"2001-05-21 19:16:09"
4258:3040:4:"2000-08-04 20:21:42"
3004:2710:4:"2000-10-03 22:33:06"
1335:1962:2:"2000-11-21 15:48:43"
5194:2598:3:"2000-06-22 20:07:46"
3537:3624:5:"2000-08-21 20:41:33"
4986:1214:5:"2000-07-03 04:55:11"
2466:3:1:"2000-11-14 01:26:50"
2708:1911:2:"2000-11-03 23:46:40"
3590:508:5:"2000-08-19 04:49:08"
4335:742:2:"2000-08-02 19:41:40"
3224:3174:3:"2000-09-09 19:48:09"
4089:539:4:"2000-08-05 01:06:17"
305:2366:3:"2000-12-11 02:13:42"
157:1292:4:"2000-12-19 19:09:24"
5492:1682:4:"2001-08-01 22:30:58"
2507:281:4:"2000-11-13 03:21:27"
3080:3481:5:"2000-09-24 17:25:06"
4656:3706:3:"2000-07-18 06:43:16"
735:2122:3:"2000-12-01 19:29:25"
4344:2133:2:"2000-08-16 19:33:08"
1726:163:5:"2000-11-20 09:55:50"
869:888:1:"2000-11-27 00:14:19"
1597:3396:5:"2001-08-20 17:43:44"
677:1946:5:"2000-11-30 20:11:50"
225:1218:3:"2000-12-14 23:21:37"
4140:3584:2:"2000-08-04 04:44:14"
1392:3471:5:"2000-11-21 01:58:14"
2523:1973:1:"2000-11-12 22:28:40"
1969:3261:4:"2001-03-13 02:36:38"
5056:3703:3:"2000-07-01 23:10:13"
6002:1226:5:"2000-09-16 05:14:32"
1150:2423:3:"2000-11-22 08:09:52"
838:3598:5:"2000-11-27 22:06:03"
2546:1596:1:"2000-11-12 15:52:05"
3675:466:3:"2000-08-15 20:17:23"
180:2243:3:"2000-12-17 22:53:33"
5451:2186:5:"2000-06-02 10:13:01"
5010:1230:5:"2000-07-03 02:36:39"
4352:1347:5:"2000-08-02 16:34:15"
5322:1303:4:"2000-06-13 02:47:51"
5522:1836:4:"2000-06-04 05:57:07"
4708:1212:5:"2000-07-14 00:03:46"
1117:736:3:"2000-12-01 19:06:29"
1284:1179:5:"2000-11-21 22:03:57"
4075:2028:4:"2000-08-05 05:12:04"
4688:2987:5:"2000-07-15 01:47:30"
3126:543:3:"2000-09-18 19:23:05"
5580:2605:3:"2000-05-25 22:57:47"
5863:3005:5:"2000-05-07 04:24:38"
4356:3676:4:"2000-08-02 07:13:41"
3356:3499:4:"2000-08-31 06:50:03"
372:2124:3:"2000-12-11 16:30:56"
4167:3022:5:"2000-08-04 23:40:44"
4439:3301:4:"2000-08-01 04:10:19"
3562:3698:4:"2000-08-24 07:16:52"
3778:1242:4:"2000-08-12 00:38:29"
4509:2947:5:"2000-08-05 01:29:03"
5605:1271:3:"2000-05-29 02:16:48"
2258:3660:2:"2000-11-19 00:43:46"
4604:1257:5:"2001-05-13 15:51:06"
1689:2140:3:"2000-11-20 09:49:31"
2748:380:1:"2000-11-03 00:54:02"
3626:839:3:"2000-08-18 17:21:29"
3630:2335:3:"2000-08-17 21:10:48"
4283:992:4:"2000-08-03 06:49:15"
3934:1346:2:"2000-08-08 05:25:37"
5455:1197:5:"2000-06-02 05:13:11"
796:2528:3:"2000-11-28 14:37:41"
3770:3097:4:"2000-08-12 04:57:55"
3875:3793:5:"2000-08-09 18:14:29"
5953:1625:5:"2000-05-01 03:07:27"
5536:543:3:"2000-06-01 00:54:01"
4579:2542:4:"2003-02-02 20:17:43"
2249:1259:4:"2000-11-19 01:59:47"
2916:2289:5:"2000-10-17 00:58:19"
2669:1394:4:"2000-12-31 00:10:20"
674:1200:4:"2000-11-30 22:39:41"
1450:2858:5:"2000-11-21 01:59:09"
5728:1269:5:"2000-05-16 11:14:03"
5402:2841:2:"2000-06-06 04:43:35"
5454:608:5:"2000-06-02 07:18:01"
5232:3745:2:"2000-06-20 01:33:49"
4771:247:5:"2000-07-11 14:12:06"
3217:587:4:"2000-09-12 18:50:18"
5834:1247:4:"2000-05-09 08:26:53"
537:2178:1:"2000-12-06 21:59:43"
5643:441:1:"2000-05-21 08:16:35"
4964:2692:4:"2000-07-03 10:59:41"
4277:544:3:"2000-08-16 12:53:58"
5582:1247:5:"2000-05-25 21:24:57"
3201:3591:4:"2000-10-27 20:05:52"
3118:2012:3:"2000-09-20 00:21:31"
1998:1097:5:"2001-03-22 03:38:07"
2771:2403:3:"2000-11-15 02:48:16"
3519:22:3:"2000-09-26 19:38:57"
3539:2023:3:"2000-08-21 20:18:51"
271:3527:4:"2000-12-12 16:55:11"
1680:3194:5:"2000-11-21 22:07:56"
3769:919:5:"2000-08-12 07:05:20"
4508:356:2:"2000-07-30 22:06:30"
1883:1117:5:"2000-11-20 05:22:27"
38:543:3:"2000-12-29 00:06:48"
1291:3755:3:"2000-11-28 06:00:27"
3362:3785:2:"2000-08-30 23:48:00"
954:3147:3:"2000-11-25 07:50:55"
5289:936:4:"2000-06-20 16:24:11"
1265:2469:2:"2002-01-23 16:56:41"
4865:2000:1:"2000-07-05 19:54:50"
1097:296:3:"2000-11-22 21:56:52"
2680:1544:1:"2000-11-05 02:54:18"
5393:3714:3:"2000-06-06 21:52:00"
1395:2011:4:"2002-04-21 23:40:35"
2181:32:2:"2000-11-19 21:42:38"
5138:1136:4:"2000-06-27 00:56:19"
4939:2312:4:"2000-07-05 22:05:06"
1377:3527:4:"2000-11-21 01:50:29"
3693:3468:5:"2001-01-05 17:59:57"
1065:3911:3:"2000-11-23 03:27:14"
3012:442:3:"2003-02-01 03:31:08"
1579:1658:3:"2002-04-21 07:00:06"
999:2804:5:"2000-11-24 07:38:55"
5082:357:4:"2000-07-01 01:55:53"
1802:1968:3:"2000-11-20 06:29:12"
664:3555:5:"2000-12-01 05:57:41"
3934:3238:1:"2000-08-08 04:51:01"
1276:3032:2:"2000-11-21 10:17:18"
4204:1222:5:"2000-08-03 18:47:24"
5324:3168:4:"2000-06-13 03:53:26"
2581:2176:5:"2000-11-10 22:22:56"
2895:1270:5:"2000-10-19 23:13:06"
5667:1077:4:"2000-05-19 18:50:08"
4889:1193:4:"2000-07-04 20:46:40"
70:2881:3:"2000-12-27 01:44:03"
5757:2761:4:"2000-05-14 00:03:52"
5996:1704:4:"2000-04-27 18:38:08"
5516:211:4:"2000-05-30 18:51:47"
610:1917:1:"2000-12-03 18:02:07"
4729:246:5:"2000-07-11 23:23:25"
3269:1089:1:"2000-09-06 02:11:24"
1208:1269:4:"2000-11-21 22:44:38"
1243:2034:2:"2001-01-09 00:35:35"
5172:474:4:"2002-07-21 00:36:37"
4508:122:3:"2000-07-30 22:12:49"
1112:2717:2:"2000-11-23 03:21:28"
4957:2968:4:"2000-07-03 17:30:11"
3988:372:3:"2000-08-08 06:17:09"
3930:2083:4:"2000-08-08 05:44:51"
3088:1545:5:"2000-09-23 23:49:11"
5247:986:1:"2000-06-19 02:08:22"
575:110:4:"2000-12-05 04:37:14"
3827:292:3:"2000-08-13 03:05:30"
5320:2092:1:"2000-06-13 04:32:00"
86:1015:4:"2000-12-24 23:22:31"
3757:2692:5:"2000-08-12 18:04:41"
818:1259:4:"2000-11-28 05:10:05"
1712:340:5:"2001-01-25 02:15:39"
721:3341:4:"2001-07-02 16:28:49"
1701:611:1:"2000-11-20 09:15:14"
2304:2364:3:"2000-11-17 22:27:52"
1197:1193:5:"2000-11-21 23:47:04"
1186:1380:3:"2001-01-12 07:00:34"
4335:2945:2:"2000-08-03 23:56:35"
1980:3914:4:"2001-10-13 21:51:45"
4414:785:1:"2000-08-06 13:17:50"
5321:1968:4:"2000-06-13 04:04:09"
424:1210:4:"2001-05-09 22:45:37"
5100:2354:1:"2000-07-01 02:07:04"
1465:3633:4:"2000-11-21 01:35:25"
783:3247:1:"2000-11-28 18:15:52"
3978:1198:5:"2000-08-07 08:40:30"
327:940:3:"2000-12-09 22:42:52"
4786:780:4:"2000-07-07 22:36:48"
1773:2291:3:"2000-11-20 07:29:31"
2030:2015:3:"2000-11-22 23:08:04"
1315:2716:3:"2000-11-21 05:19:16"
2012:1602:1:"2000-11-20 01:37:42"
5397:3552:5:"2000-07-13 23:50:54"
3474:902:4:"2000-08-24 17:43:44"
5053:2021:4:"2001-04-21 08:46:09"
2650:1090:3:"2000-11-06 23:05:29"
1717:1711:2:"2001-12-25 06:51:07"
396:231:3:"2000-12-08 20:30:47"
136:3723:2:"2000-12-21 19:21:21"
610:1270:3:"2000-12-03 17:34:21"
2465:2688:3:"2000-11-15 23:35:14"
566:3591:3:"2000-12-05 19:19:42"
618:1130:2:"2000-12-03 00:39:33"
4591:3034:3:"2000-07-23 07:03:38"
591:1834:5:"2000-12-04 07:20:03"
1473:2728:5:"2000-11-20 23:08:07"
5353:1272:5:"2000-06-10 07:58:23"
4512:1:5:"2000-07-30 19:49:30"
1744:3685:4:"2000-11-20 08:50:35"
985:1748:4:"2000-11-24 21:27:33"
2860:2738:5:"2000-11-13 22:20:21"
2022:3489:3:"2001-09-16 00:20:17"
3562:3901:3:"2001-07-30 17:25:14"
5531:303:2:"2000-05-29 19:19:42"
2110:2100:3:"2000-11-19 17:41:05"
1017:330:3:"2000-11-23 21:48:05"
5504:2410:3:"2000-05-31 03:18:37"
4433:1252:4:"2000-08-01 05:01:58"
2220:3565:3:"2000-11-19 03:07:18"
6026:527:4:"2000-04-26 07:27:35"
4682:3754:4:"2001-06-15 05:38:49"
1765:2541:3:"2000-11-20 08:43:22"
4675:1282:4:"2000-07-16 10:51:10"
1383:3545:3:"2000-11-21 01:42:13"
1437:3676:5:"2000-11-21 23:19:19"
1882:3175:4:"2001-01-22 05:56:52"
2203:1047:5:"2000-11-19 04:25:38"
2825:3426:4:"2000-10-27 03:43:53"
1499:1291:4:"2000-11-22 00:24:56"
173:1041:5:"2001-05-22 18:13:01"
149:34:4:"2000-12-30 16:42:22"
5792:3418:3:"2000-05-12 00:02:02"
402:2804:4:"2000-12-08 17:57:53"
692:2793:4:"2001-01-01 20:49:15"
4054:2005:2:"2000-08-05 22:48:03"
2593:2926:5:"2000-11-10 03:22:02"
3690:377:3:"2000-08-15 05:14:58"
4249:1909:5:"2000-08-03 15:34:51"
2105:1089:4:"2000-11-19 21:46:31"
3450:2404:3:"2000-08-26 00:42:09"
5070:1589:4:"2000-07-16 20:36:52"
3830:3238:4:"2000-08-10 20:56:00"
3658:111:5:"2000-10-18 22:27:58"
302:2827:1:"2000-12-11 05:02:39"
3842:1997:5:"2000-09-15 10:37:24"
3792:2421:3:"2000-12-14 15:07:08"
2393:910:4:"2000-11-15 14:35:50"
5367:1221:5:"2000-07-15 16:34:53"
889:3286:2:"2000-11-26 15:21:24"
1613:2948:4:"2000-11-20 23:14:22"
4169:674:3:"2000-10-15 05:16:26"
4611:2657:2:"2000-07-21 06:00:16"
4942:1396:3:"2000-07-03 18:34:03"
4131:86:4:"2000-08-04 03:41:41"
2323:1357:4:"2000-11-19 10:24:20"
4604:2020:5:"2001-05-13 15:33:51"
4022:172:2:"2000-08-06 02:28:28"
4635:3174:3:"2000-07-19 20:53:29"
4344:1584:1:"2000-08-03 21:40:12"
5961:2505:2:"2000-04-29 18:40:17"
2942:3260:4:"2000-10-12 07:46:26"
3539:377:4:"2000-08-22 08:55:28"
5824:2193:3:"2000-05-09 21:00:59"
1375:720:4:"2000-11-21 01:40:34"
1884:2528:3:"2000-11-20 05:19:00"
411:1259:4:"2001-01-02 17:19:37"
664:1704:4:"2000-12-05 06:15:03"
1837:2471:3:"2000-11-21 22:24:23"
3746:383:3:"2000-08-13 05:24:04"
4868:3471:5:"2000-07-09 01:23:34"
1897:1252:5:"2000-12-07 04:01:15"
5039:2995:1:"2000-07-02 06:22:04"
5621:3426:4:"2000-05-24 00:41:14"
3713:1231:5:"2000-08-14 18:56:33"
204:47:3:"2000-12-29 03:52:31"
1317:1084:4:"2000-11-21 05:42:22"
2022:3504:4:"2000-12-14 19:11:43"
245:19:2:"2000-12-13 20:55:46"
4132:3624:4:"2000-08-04 03:56:35"
1631:1193:5:"2000-11-20 11:22:18"
2015:63:3:"2002-10-28 18:41:13"
624:3062:5:"2001-08-22 20:42:02"
4449:3253:3:"2000-08-01 02:08:29"
1246:2628:4:"2000-11-22 12:16:18"
36:3104:4:"2001-06-28 06:24:01"
530:2532:5:"2000-12-06 23:43:24"
5723:2706:3:"2001-08-29 21:44:29"
398:3408:3:"2003-02-06 22:06:20"
5025:1079:4:"2000-07-03 00:14:32"
4374:2763:5:"2000-08-02 03:10:47"
4354:1007:1:"2000-08-02 07:11:50"
3625:1291:5:"2000-08-18 03:24:53"
1132:293:5:"2000-11-22 11:20:57"
2167:3417:2:"2000-11-19 06:39:04"
5429:1357:5:"2000-06-04 02:11:13"
3841:2501:3:"2000-08-11 15:00:05"
5580:1013:4:"2001-07-26 19:15:17"
2824:1917:5:"2001-11-17 04:33:26"
3669:2694:4:"2000-08-16 00:43:52"
2887:662:3:"2002-08-24 02:12:05"
5580:3634:5:"2000-05-26 14:46:37"
1607:1222:3:"2000-11-20 16:29:07"
1077:2912:5:"2000-12-05 04:19:07"
4139:2858:5:"2000-08-04 02:17:10"
4748:1544:3:"2000-07-11 02:01:11"
390:610:4:"2000-12-08 20:39:52"
1192:412:4:"2000-11-22 00:43:26"
5621:156:5:"2000-05-23 18:17:02"
1498:1721:3:"2000-11-20 22:11:39"
4333:2549:3:"2000-08-02 21:05:12"
1150:1257:3:"2000-11-22 08:09:05"
4705:3714:4:"2000-07-15 16:46:52"
5413:2916:5:"2000-06-05 22:52:09"
2219:2291:3:"2000-11-19 03:56:22"
692:2394:4:"2000-12-02 19:00:40"
2891:2490:3:"2000-10-20 04:37:03"
2764:1103:3:"2000-11-02 04:46:12"
3691:349:3:"2000-08-15 05:14:02"
869:733:4:"2000-11-27 00:35:50"
4238:2640:4:"2000-08-04 21:26:20"
1605:1257:3:"2000-11-28 05:54:16"
5167:2628:3:"2000-06-25 03:49:30"
5469:2110:4:"2000-06-01 23:51:32"
3892:434:2:"2000-08-09 07:20:55"
714:2793:4:"2000-12-01 17:47:31"
2355:1487:3:"2000-11-16 19:48:49"
2926:1688:3:"2001-11-25 04:17:00"
1449:903:4:"2000-11-29 21:26:31"
1785:3484:2:"2000-11-20 07:15:51"
5670:2046:5:"2000-05-19 07:54:34"
3118:1150:3:"2000-09-20 02:07:53"
5956:315:2:"2002-06-17 23:38:53"
4626:1596:3:"2000-07-20 19:32:32"
3082:1396:4:"2000-09-24 18:31:38"
4277:2551:4:"2000-08-05 11:43:42"
1759:1784:4:"2000-11-21 07:29:41"
700:1284:5:"2000-11-30 04:38:39"
791:1580:5:"2001-02-10 02:17:13"
5431:339:5:"2000-06-04 00:05:14"
2753:17:5:"2000-11-02 21:14:14"
3967:2805:3:"2000-08-29 14:31:18"
1489:2616:1:"2000-11-20 21:19:49"
3018:861:4:"2000-10-02 22:36:47"
1599:3426:4:"2000-11-20 23:13:01"
1140:902:3:"2000-11-22 08:42:39"
2989:2012:3:"2000-10-05 21:51:35"
4040:2787:2:"2000-08-05 21:54:37"
1288:650:4:"2000-11-21 08:59:45"
2364:1220:3:"2000-11-16 04:06:57"
1383:2407:3:"2000-12-05 01:26:35"
2446:3090:4:"2000-11-16 21:02:14"
2383:1088:3:"2000-11-17 01:05:44"
2929:1580:4:"2000-10-14 21:11:48"
1479:2621:4:"2000-11-20 21:39:38"
5747:288:3:"2000-05-15 03:51:21"
5795:1474:1:"2000-05-12 18:28:07"
3014:2917:4:"2000-10-05 04:02:54"
1057:3699:2:"2000-11-23 05:03:21"
1177:3160:2:"2000-11-22 02:36:54"
1802:3499:5:"2000-11-20 23:26:18"
4055:2560:3:"2000-08-05 19:07:04"
1511:3836:3:"2000-11-20 20:15:41"
5468:1572:5:"2000-08-25 00:10:22"
5972:1348:4:"2000-04-28 22:08:35"
4588:1136:4:"2000-07-23 03:25:04"
676:253:3:"2000-12-01 16:27:03"
4897:2747:2:"2000-07-04 14:41:48"
3705:608:5:"2000-08-14 21:56:00"
5394:2791:4:"2001-01-28 08:14:16"
4467:1597:2:"2002-09-19 06:31:26"
550:2002:3:"2000-12-07 04:18:52"
716:3448:4:"2001-02-23 00:08:25"
6000:2882:2:"2000-04-28 03:55:08"
1418:2771:3:"2000-11-21 00:01:10"
5423:3033:4:"2000-06-04 21:53:27"
4771:1874:4:"2001-08-15 03:35:43"
3882:318:4:"2000-08-23 14:38:17"
4561:2762:4:"2000-09-28 23:33:19"
3377:2676:5:"2000-08-30 00:29:23"
5222:1082:2:"2000-06-20 21:33:34"
4322:1615:4:"2000-08-02 23:27:53"
1151:112:5:"2000-11-22 06:22:20"
2885:370:4:"2000-10-22 05:28:40"
3147:2628:3:"2000-09-14 23:18:34"
3099:2455:2:"2000-09-26 03:34:15"
1288:531:4:"2000-11-21 08:51:04"
3121:1089:5:"2000-09-19 05:19:24"
588:1573:3:"2000-12-04 16:32:37"
2016:2376:4:"2000-11-20 00:45:20"
5138:1950:3:"2000-06-27 01:10:02"
4785:1608:4:"2000-07-07 23:25:49"
3569:780:3:"2000-09-09 00:23:23"
173:111:4:"2001-01-24 20:05:53"
810:1957:4:"2000-11-28 07:49:49"
5749:3044:3:"2000-07-06 02:44:02"
4906:2406:3:"2000-07-04 20:30:43"
3836:2373:2:"2000-08-10 19:07:56"
2090:786:4:"2000-11-21 01:00:47"
1117:2890:4:"2001-01-26 20:09:53"
5831:1200:4:"2000-05-09 19:36:14"
3352:2782:3:"2000-08-31 19:22:40"
1449:2915:3:"2000-11-29 18:23:42"
5621:2380:1:"2000-06-15 02:43:11"
4232:551:4:"2000-08-03 15:53:33"
1017:1200:5:"2000-11-23 20:56:38"
401:69:2:"2000-12-08 17:37:18"
2012:65:2:"2000-11-20 01:43:55"
3519:783:3:"2000-08-22 16:42:01"
5475:345:5:"2000-06-14 01:27:42"
1694:1221:4:"2000-11-20 09:21:52"
392:2150:4:"2000-12-08 20:46:25"
2451:2791:4:"2000-11-17 13:11:04"
482:2034:3:"2000-12-08 03:25:06"
4570:3416:2:"2000-07-24 21:59:25"
605:1270:4:"2000-12-03 19:38:55"
5008:522:4:"2000-07-03 04:46:25"
5087:2145:3:"2000-07-06 17:20:12"
4328:3430:3:"2000-08-02 23:23:59"
3054:2624:4:"2000-10-03 18:10:19"
5555:296:5:"2000-05-27 19:19:31"
6016:2259:3:"2000-04-26 23:56:38"
5702:364:4:"2000-05-17 18:38:16"
678:3649:4:"2001-04-30 15:29:01"
1962:3248:2:"2000-11-27 23:22:23"
5230:953:5:"2000-06-20 02:52:10"
5861:2413:1:"2000-06-12 08:22:11"
3862:3551:4:"2000-08-09 23:10:16"
3882:1730:4:"2000-08-23 14:50:47"
1181:2925:4:"2000-11-23 03:56:58"
1503:2001:4:"2000-11-21 02:42:53"
4611:2028:4:"2000-07-21 06:07:22"
5831:1235:5:"2000-05-09 20:18:20"
424:2416:3:"2002-03-27 16:33:13"
1837:3571:4:"2000-11-22 19:46:33"
2380:3939:1:"2000-11-16 00:15:40"
3275:1278:5:"2000-09-05 23:48:07"
1028:3363:4:"2000-11-23 18:55:42"
2304:2273:4:"2000-11-17 23:02:02"
44:1304:4:"2000-12-28 17:06:50"
3401:3175:5:"2001-01-21 22:57:00"
2247:3499:5:"2000-11-26 00:24:24"
877:3040:4:"2000-11-26 21:33:52"
3957:1358:4:"2000-08-07 20:31:47"
5630:1247:5:"2001-01-27 00:54:25"
5285:2722:3:"2000-06-15 20:34:42"
2004:3702:4:"2000-11-20 00:41:41"
2358:3578:5:"2000-11-16 15:14:56"
544:595:5:"2000-12-06 18:53:46"
2909:2012:3:"2000-10-19 18:20:33"
1203:3697:3:"2001-08-19 16:51:03"
216:1095:3:"2000-12-15 09:59:57"
1835:2110:4:"2000-11-22 08:18:12"
1083:1375:1:"2000-11-23 00:06:30"
2907:1629:2:"2000-10-18 00:25:09"
602:1924:1:"2000-12-03 22:20:25"
3416:2002:4:"2000-08-27 21:28:04"
3046:3081:3:"2000-09-29 02:37:16"
840:162:3:"2001-04-05 22:19:19"
1767:3408:4:"2000-11-20 07:58:18"
92:3675:5:"2001-04-02 06:59:35"
1621:3615:3:"2000-11-20 14:26:32"
424:231:4:"2002-03-27 16:35:14"
198:2294:4:"2000-12-17 23:23:17"
1141:1801:2:"2000-11-22 08:44:58"
390:2118:4:"2000-12-08 20:34:01"
3349:45:2:"2000-08-31 21:14:52"
5954:1646:4:"2000-05-07 01:00:40"
4124:2302:5:"2000-08-05 04:51:50"
153:2959:5:"2001-01-03 01:45:09"
5504:2011:4:"2000-05-31 02:50:12"
5352:457:4:"2000-06-10 17:50:22"
954:2324:4:"2000-11-25 07:52:11"
5230:2918:4:"2000-06-20 03:01:16"
2177:3489:3:"2000-11-19 06:34:20"
508:1210:3:"2000-12-07 18:00:51"
1633:2858:5:"2000-11-20 11:14:27"
1244:368:3:"2000-11-27 16:48:49"
5568:555:5:"2000-05-26 05:01:22"
2264:2520:4:"2000-11-18 23:11:15"
3618:2841:3:"2000-08-18 13:13:56"
4866:2874:4:"2000-07-05 19:45:54"
62:1094:3:"2000-12-27 08:15:18"
4975:1356:3:"2000-07-03 08:45:05"
5286:1269:5:"2000-06-15 19:55:27"
2874:906:3:"2000-10-24 21:01:49"
4726:1320:4:"2000-07-19 08:30:19"
2996:442:3:"2000-10-24 21:00:18"
5880:3424:3:"2000-05-05 18:59:10"
3454:2005:3:"2002-03-15 20:29:25"
1790:1215:5:"2000-11-20 07:13:36"
1771:3793:5:"2000-11-20 07:19:26"
1202:2011:4:"2000-11-21 23:17:01"
5404:1962:5:"2000-06-06 03:44:58"
3308:201:2:"2000-09-03 18:31:02"
319:1442:3:"2000-12-10 04:47:17"
5056:2791:5:"2000-07-01 23:25:30"
